full_name,a,year
"       (2013 RP98)",42.90821922685654,2013
"       (2013 SA87)",41.59300391179632,2013
"       (2013 SE99)",79.42711542496808,2013
"       (2013 SP99)",43.60549327002595,2013
"       (2013 SQ99)",43.98835556612568,2013
"       (2013 SY99)",672.8910683572018,2013
"       (2013 TH159)",40.79820359022873,2013
"       (2013 TJ159)",52.84776990981096,2013
"       (2013 TM159)",46.21655813652136,2013
"       (2013 UE15)",59.40666455795857,2013
"       (2013 UF15)",42.07232051685329,2013
"       (2013 UH15)",170.6559545015491,2013
"       (2013 UJ15)",52.26996137923337,2013
"       (2013 UK15)",47.4339459891203,2013
"       (2013 UL15)",45.591429770235,2013
"       (2013 UM15)",44.85566870694147,2013
"       (2013 UN15)",44.94454435169087,2013
"       (2013 UO15)",43.1487253245525,2013
"       (2013 UP15)",46.39139177594193,2013
"       (2013 VD24)",54.57832956176492,2013
"       (2013 VF24)",39.21895157468074,2013
"       (2013 VJ24)",46.56211573131825,2013
"       (2013 XB26)",45.93977651605224,2013
"       (2013 XD26)",40.68036731523501,2013
"       (2013 YJ151)",72.51312553296108,2013
"       (2014 AL55)",43.81874872676494,2014
"       (2014 AM55)",47.23933870103194,2014
"       (2014 AN55)",56.48602635445658,2014
"       (2014 BZ57)",42.99755039383697,2014
"       (2014 BV64)",45.96274680597925,2014
"       (2014 BW64)",45.87591571354358,2014
"       (2014 BX64)",41.93853949685748,2014
"       (2014 CO23)",44.08002692159707,2014
"       (2014 CP23)",52.61856154593752,2014
"       (2014 CQ23)",46.29225957123133,2014
"       (2014 DT112)",48.30420837108123,2014
"       (2014 DD143)",44.06546099450266,2014
"       (2014 DE143)",43.47126496481967,2014
"       (2014 DF143)",42.92707730404229,2014
"       (2014 DH143)",36.69091194111625,2014
"       (2014 DJ143)",38.17605575635188,2014
"       (2014 DK143)",42.58061484642534,2014
"       (2014 DL143)",47.31745463409783,2014
"       (2014 DM143)",45.13392813225504,2014
"       (2014 DN143)",47.4022168708034,2014
"       (2014 DO143)",47.70884018534473,2014
"       (2014 DP143)",39.7844803977484,2014
"       (2014 DQ143)",79.19836904129129,2014
"       (2014 DR143)",39.45804002888408,2014
"       (2014 DT143)",104.7296620662225,2014
"       (2014 DU143)",36.73450482363403,2014
"       (2014 EZ51)",52.4448842112002,2014
"       (2014 EA52)",41.69810537458707,2014
"       (2014 FP43)",45.11072622044207,2014
"       (2014 FX61)",43.27728337229009,2014
"       (2014 FB62)",39.82245796109689,2014
"       (2014 FC69)",72.13469949745597,2014
"       (2014 FL70)",54.66342470268929,2014
"       (2014 FT71)",43.79578307223048,2014
"       (2014 FV71)",55.43924221865278,2014
"       (2014 FX71)",62.94564092509272,2014
"       (2014 FY71)",43.78039500846758,2014
"       (2014 FZ71)",76.29873100258418,2014
"       (2014 FA72)",56.82958299099906,2014
"       (2014 FC72)",76.36380089473677,2014
"       (2014 FE72)",1836.416018408439,2014
"       (2014 FF72)",50.3838212390295,2014
"       (2014 FG72)",46.5469116585452,2014
"       (2014 FH72)",57.3838348668426,2014
"       (2014 FJ72)",95.06951717989566,2014
"       (2014 FK72)",57.3157862224974,2014
"       (2014 FL72)",104.2029789075665,2014
"       (2014 FM72)",55.46530964263443,2014
"       (2014 GR53)",221.5607280757144,2014
"       (2014 GS53)",33.6474857425732,2014
"       (2014 GT53)",46.57183398973022,2014
"       (2014 GU53)",43.80310148849111,2014
"       (2014 GV53)",50.96844657609306,2014
"       (2014 GW53)",41.54062492342684,2014
"       (2014 GX53)",41.0288447971617,2014
"       (2014 GY53)",39.71900955025758,2014
"       (2014 GZ53)",44.2307525600816,2014
"       (2014 GA54)",41.40028847209788,2014
"       (2014 GB54)",39.53354190816326,2014
"       (2014 GC54)",39.6212828646784,2014
"       (2014 GD54)",90.87784454172375,2014
"       (2014 GE54)",48.13731824501761,2014
"       (2014 GF54)",39.93559345635126,2014
"       (2014 GH54)",60.24831520713482,2014
"       (2014 GJ54)",39.78004231446059,2014
"       (2014 GK54)",39.81983043154847,2014
"       (2014 GL54)",58.29921270981385,2014
"       (2014 GM54)",39.82464368927107,2014
"       (2014 HT199)",39.65647569121461,2014
"       (2014 HU199)",43.47769574469363,2014
"       (2014 HV199)",38.09107723755174,2014
"       (2014 HW199)",46.62684362016036,2014
"       (2014 HX199)",39.94889992618732,2014
"       (2014 HZ199)",43.43683168390217,2014
"       (2014 HA200)",56.19240523131435,2014
"       (2014 HB200)",39.81027264625469,2014
"       (2014 HC200)",66.09299445512728,2014
"       (2014 HD200)",39.53069849855343,2014
"       (2014 HE200)",52.97817278356275,2014
"       (2014 HF200)",61.63303154720364,2014
"       (2014 JE80)",91.32258874706488,2014
"       (2014 JF80)",33.78918175489967,2014
"       (2014 JH80)",43.44315000406501,2014
"       (2014 JJ80)",42.93039723835879,2014
"       (2014 JK80)",39.65359102498804,2014
"       (2014 JL80)",39.77208860737817,2014
"       (2014 JM80)",62.91663253023573,2014
"       (2014 JN80)",41.70525600335613,2014
"       (2014 JO80)",39.45582095583193,2014
"       (2014 JP80)",39.4948894705426,2014
"       (2014 JQ80)",39.75797482705174,2014
"       (2014 JR80)",39.44358461310891,2014
"       (2014 JS80)",48.204445906735,2014
"       (2014 JT80)",39.86855888949647,2014
"       (2014 JU80)",53.83003558045722,2014
"       (2014 JV80)",48.74127809231839,2014
"       (2014 JW80)",142.646330932165,2014
"       (2014 JX80)",56.10321468231604,2014
"       (2014 KS101)",38.69150072229278,2014
"       (2014 KT101)",42.41715054516848,2014
"       (2014 KU101)",39.91370804605626,2014
"       (2014 KV101)",39.66316017908336,2014
"       (2014 KW101)",40.80380302473878,2014
"       (2014 KX101)",39.90351615216237,2014
"       (2014 KY101)",39.68901529103688,2014
"       (2014 KZ101)",125.817432381415,2014
"       (2014 KA102)",107.9285291056356,2014
"       (2014 KB102)",56.12960570395905,2014
"       (2014 KC102)",39.6130703253517,2014
"       (2014 KD102)",39.76335686715254,2014
"       (2014 LM28)",268.4081126731845,2014
"       (2014 LN28)",36.19105438603507,2014
"       (2014 LO28)",42.88693380182413,2014
"       (2014 LP28)",41.05791322124782,2014
"       (2014 LQ28)",43.4824933399138,2014
"       (2014 LR28)",43.96509825351734,2014
"       (2014 LS28)",43.58948719460572,2014
"       (2014 LT28)",44.32880285082889,2014
"       (2014 LU28)",55.58944069406726,2014
"       (2014 LV28)",69.01052935809327,2014
"       (2014 MT69)",43.23079401960728,2014
"       (2014 MX69)",32.13069496104492,2014
"       (2014 MY69)",40.35937265734586,2014
"       (2014 MZ69)",45.97572565493574,2014
"       (2014 MA70)",43.47656575549843,2014
"       (2014 MB70)",46.34307069914841,2014
"       (2014 MC70)",45.11707789076442,2014
"       (2014 MD70)",49.56467216528934,2014
"       (2014 ME70)",42.74937485192322,2014
"       (2014 MF70)",39.67076633964577,2014
"       (2014 MG70)",43.37737324617046,2014
"       (2014 MH70)",39.3435941397323,2014
"       (2014 MJ70)",122.4753158940634,2014
"       (2014 NV65)",112.626120772218,2014
"       (2014 NY65)",40.922505016549,2014
"       (2014 NZ65)",44.04870115509726,2014
"       (2014 NA66)",42.74608665825549,2014
"       (2014 NB66)",45.53547132318457,2014
"       (2014 NC66)",47.31453192300586,2014
"       (2014 OS393)",43.94016984272557,2014
"       (2014 OV393)",42.46933467887581,2014
"       (2014 OY393)",80.07174744300866,2014
"       (2014 OZ393)",45.98613455505541,2014
"       (2014 OA394)",46.54863515306723,2014
"       (2014 OB394)",46.43453902529982,2014
"       (2014 OC394)",43.27871941198714,2014
"       (2014 OD394)",44.28208826632094,2014
"       (2014 OE394)",46.53535610714781,2014
"       (2014 OF394)",46.64942471856779,2014
"       (2014 OG394)",38.53801553360814,2014
"       (2014 OH394)",45.80627341813884,2014
"       (2014 OJ394)",52.90505739828174,2014
"       (2014 OK394)",42.13055878528936,2014
"       (2014 OL394)",41.8698241812783,2014
"       (2014 OM394)",43.84821827283721,2014
"       (2014 ON394)",62.59704116454022,2014
"       (2014 OO394)",72.8161456865098,2014
"       (2014 OP394)",66.42142576480275,2014
"       (2014 OQ394)",61.69135252461621,2014
"       (2014 OR394)",138.9231217698342,2014
"       (2014 OS394)",147.6376283304387,2014
"       (2014 PN70)",44.35169696185352,2014
"       (2014 PR70)",69.15368435340243,2014
"       (2014 PS70)",41.01757319123372,2014
"       (2014 QF433)",46.43945223232735,2014
"       (2014 QL441)",48.37382928240076,2014
"       (2014 QM441)",39.39610858520143,2014
"       (2014 QR441)",67.65989896628588,2014
"       (2014 QU441)",41.07425214624129,2014
"       (2014 QV441)",31.45796706002693,2014
"       (2014 QW441)",44.14873131037908,2014
"       (2014 QX441)",38.35191179315809,2014
"       (2014 QY441)",36.3251230229385,2014
"       (2014 QZ441)",42.09692802920206,2014
"       (2014 QA442)",42.9543368762501,2014
"       (2014 QC442)",67.33736315846205,2014
"       (2014 QE442)",41.09468261434815,2014
"       (2014 QF442)",45.56941165181589,2014
"       (2014 QG442)",51.76177062514332,2014
"       (2014 RQ63)",39.12455031520414,2014
"       (2014 RS63)",58.00523116672148,2014
"       (2014 SZ348)",48.51332878515556,2014
"       (2014 SH349)",43.02986973239515,2014
"       (2014 SJ349)",42.10308109972297,2014
"       (2014 SK349)",39.26422121118596,2014
"       (2014 SR349)",294.0554025698871,2014
"       (2014 SS349)",143.4757312527872,2014
"       (2014 ST349)",46.82073476596533,2014
"       (2014 SU349)",80.39268465966471,2014
"       (2014 SV349)",61.93561008929429,2014
"       (2014 SW349)",97.22072673208164,2014
"       (2014 SX349)",48.43936941133536,2014
"       (2014 SY349)",79.88611763245765,2014
"       (2014 SZ349)",78.4808136169875,2014
"       (2014 SB350)",48.88464705319644,2014
"       (2014 SC350)",53.02470955669089,2014
"       (2014 SD350)",66.26788051191555,2014
"       (2014 SE350)",47.99835835713213,2014
"       (2014 SF350)",44.74101872321715,2014
"       (2014 SG350)",51.8829817803644,2014
"       (2014 SH350)",44.00146820296487,2014
"       (2014 SJ350)",43.39696336697303,2014
"       (2014 SK350)",54.93205974884592,2014
"       (2014 SL350)",49.35512284564779,2014
"       (2014 SM350)",44.96581189578158,2014
"       (2014 SN350)",43.30131478592961,2014
"       (2014 SO350)",76.84404211825778,2014
"       (2014 SQ350)",42.91578792651576,2014
"       (2014 SR350)",101.2552468115444,2014
"       (2014 TZ33)",38.31811575402467,2014
"       (2014 TT85)",40.36126457850516,2014
"       (2014 TU85)",48.64045216399434,2014
"       (2014 TW85)",42.74367880439542,2014
"       (2014 TX85)",40.40609328869051,2014
"       (2014 TY85)",40.83300086525968,2014
"       (2014 TZ85)",43.673923104758,2014
"       (2014 TA86)",42.06314991317989,2014
"       (2014 TB86)",45.32008769122173,2014
"       (2014 TC86)",44.11283131232044,2014
"       (2014 TD86)",43.01633136926166,2014
"       (2014 TE86)",44.7602426601367,2014
"       (2014 TF86)",40.50629424432417,2014
"       (2014 UH192)",44.15609383968837,2014
"       (2014 UF224)",45.15362249241711,2014
"       (2014 UO224)",42.03153615127227,2014
"       (2014 UP224)",40.67548550610496,2014
"       (2014 UQ224)",44.28177938640921,2014
"       (2014 UR224)",50.16060764571566,2014
"       (2014 US224)",46.52701312438817,2014
"       (2014 UT224)",47.66892967767092,2014
"       (2014 UU224)",39.37369609387707,2014
"       (2014 UV224)",71.16251978519605,2014
"       (2014 UW224)",55.90436831361097,2014
"       (2014 UY224)",125.8640322262278,2014
"       (2014 UZ224)",108.5450531835915,2014
"       (2014 UA225)",71.17942603603262,2014
"       (2014 UB225)",42.28545761079067,2014
"       (2014 UC225)",35.71108424820684,2014
"       (2014 UD225)",43.17847426500763,2014
"       (2014 UE225)",43.5256489151827,2014
"       (2014 VT37)",40.00478483271016,2014
"       (2014 VU37)",40.5908863023431,2014
"       (2014 VW37)",41.8781930589335,2014
"       (2014 WT69)",47.37382271892439,2014
"       (2014 WV508)",54.64492691440454,2014
"       (2014 WY508)",101.2649046566788,2014
"       (2014 WZ508)",78.53341952056617,2014
"       (2014 WA509)",44.23595077943446,2014
"       (2014 WB509)",43.21499203924724,2014
"       (2014 WC509)",39.51221478778174,2014
"       (2014 WD509)",43.59265769536452,2014
"       (2014 WE509)",36.71208535484254,2014
"       (2014 WF509)",45.00723012148287,2014
"       (2014 WG509)",42.39178256525098,2014
"       (2014 WH509)",44.13566619194234,2014
"       (2014 WJ509)",43.06711769080898,2014
"       (2014 WK509)",50.83818350843707,2014
"       (2014 WL509)",41.63596249977495,2014
"       (2014 WM509)",42.04413749174292,2014
"       (2014 WN509)",42.4683854524547,2014
"       (2014 WO509)",44.20303763392189,2014
"       (2014 WP509)",44.86410730649568,2014
"       (2014 WQ509)",39.30023834908823,2014
"       (2014 WR509)",39.16976852832785,2014
"       (2014 WS509)",44.12407202478094,2014
"       (2014 WT509)",47.25855552108731,2014
"       (2014 WU509)",41.43667402390886,2014
"       (2014 WV509)",46.45454864331928,2014
"       (2014 WW509)",42.51386404844031,2014
"       (2014 WX509)",42.84733055011779,2014
"       (2014 WY509)",44.23651108146209,2014
"       (2014 WZ509)",40.34360772086016,2014
"       (2014 WA510)",45.61875451656652,2014
"       (2014 WB510)",39.48107752148643,2014
"       (2014 WC510)",39.41167783223487,2014
"       (2014 WD510)",58.16026842043391,2014
"       (2014 WE510)",39.34885664998278,2014
"       (2014 WF510)",39.24977739633265,2014
"       (2014 WG510)",39.06515412994531,2014
"       (2014 WH510)",77.3474570808265,2014
"       (2014 WJ510)",69.03251538740437,2014
"       (2014 WK510)",49.54788683391034,2014
"       (2014 WL510)",63.92842939519059,2014
"       (2014 WM510)",79.4646971519053,2014
"       (2014 WN510)",79.56595143673283,2014
"       (2014 WO510)",39.21549222526711,2014
"       (2014 WP510)",39.31040336826587,2014
"       (2014 WQ510)",39.58482146657656,2014
"       (2014 WR510)",39.25267613359632,2014
"       (2014 WS510)",55.27601517987492,2014
"       (2014 XS3)",75.73128833322069,2014
"       (2014 XO40)",59.12422435279921,2014
"       (2014 XP40)",104.3096561263962,2014
"       (2014 XQ40)",68.58141197350528,2014
"       (2014 XR40)",43.15224195552164,2014
"       (2014 XS40)",42.50056524280717,2014
"       (2014 XT40)",39.21852805076539,2014
"       (2014 XU40)",39.31791278244063,2014
"       (2014 XV40)",61.10991112080627,2014
"       (2014 XW40)",50.53138966008979,2014
"       (2014 XX40)",81.29992613385225,2014
"       (2014 XY40)",47.1265896022131,2014
"       (2014 XZ40)",39.09054141309026,2014
"       (2014 YY49)",31.10269738090859,2014
"       (2014 YA50)",46.72265795880224,2014
"       (2014 YB50)",41.62869390947201,2014
"       (2014 YC50)",40.59081844767469,2014
"       (2014 YD50)",98.23274350335902,2014
"       (2014 YE50)",59.40419121146252,2014
"       (2014 YF50)",80.68950610153277,2014
"       (2014 YG50)",39.31694773423426,2014
"       (2014 YH50)",57.13571648269075,2014
"       (2014 YJ50)",39.47644015964384,2014
"       (2014 YK50)",120.8083493409315,2014
"       (2014 YL50)",55.03286572549041,2014
"       (2015 AH281)",43.33678721663001,2015
"       (2015 AJ281)",43.51511405088481,2015
"       (2015 AK281)",43.04339522185131,2015
"       (2015 AL281)",47.83232822099488,2015
"       (2015 AM281)",55.47994868994486,2015
"       (2015 AN281)",42.12862363033383,2015
"       (2015 BZ517)",43.11173233738992,2015
"       (2015 BL518)",46.330958152137,2015
"       (2015 BM518)",36.63388146391569,2015
"       (2015 BN518)",46.4198996477613,2015
"       (2015 BO518)",46.77563715991533,2015
"       (2015 BP518)",43.91673315346198,2015
"       (2015 BQ518)",41.66735219345536,2015
"       (2015 BR518)",44.14986635570619,2015
"       (2015 BS518)",42.84011325465465,2015
"       (2015 BT518)",43.89813756479136,2015
"       (2015 BU518)",44.15780274226228,2015
"       (2015 BV518)",44.89349693005033,2015
"       (2015 BW518)",45.37677128038897,2015
"       (2015 BX518)",42.56288297474842,2015
"       (2015 BY518)",47.96304766998477,2015
"       (2015 BZ518)",47.24322058119296,2015
"       (2015 BA519)",39.8008018506257,2015
"       (2015 BB519)",65.08415466886797,2015
"       (2015 BC519)",55.64793545724677,2015
"       (2015 BD519)",55.46147180405714,2015
"       (2015 BF519)",39.4964547247281,2015
"       (2015 BG519)",39.1217345922608,2015
"       (2015 BH519)",54.27218145746293,2015
"       (2015 CL62)",41.69541317542639,2015
"       (2015 DV224)",56.88250193041537,2015
"       (2015 DW224)",111.3749999951731,2015
"       (2015 DX224)",68.2772518424222,2015
"       (2015 DA225)",74.01010902532312,2015
"       (2015 DB225)",44.23549575458669,2015
"       (2015 DC225)",43.03198251651185,2015
"       (2015 FP36)",39.81446794331147,2015
"       (2015 FK37)",189.3754830628023,2015
"       (2015 FG345)",42.39815045681203,2015
"       (2015 FJ345)",63.08318190734281,2015
"       (2015 FL345)",46.23424594269014,2015
"       (2015 FM345)",42.90043876237592,2015
"       (2015 FN345)",42.16522628456261,2015
"       (2015 FO345)",40.50734115343715,2015
"       (2015 FP345)",44.06648134755434,2015
"       (2015 FQ345)",72.82656963421734,2015
"       (2015 FR345)",40.11967448134225,2015
"       (2015 FS345)",46.95877081500469,2015
"       (2015 FW392)",45.61326558323459,2015
"       (2015 GO50)",44.67920348645784,2015
"       (2015 GP50)",55.21266573562787,2015
"       (2015 GQ50)",46.6467487441743,2015
"       (2015 GR50)",53.95589056152947,2015
"       (2015 GS50)",47.83501028626012,2015
"       (2015 KZ120)",46.07062902063181,2015
"       (2015 KH162)",62.28169410239333,2015
"       (2015 OV79)",40.41024487073211,2015
"       (2015 PD312)",55.01338667460958,2015
"       (2015 PF312)",45.04026986052077,2015
"       (2015 PK312)",89.48310090513495,2015
"       (2015 PL312)",41.69816314730532,2015
"       (2015 QT11)",38.66187489913101,2015
"       (2015 RK245)",82.75673305306692,2015
"       (2015 RR245)",81.18392762127472,2015
"       (2015 RS245)",40.1829746326213,2015
"       (2015 SO20)",161.6235737888779,2015
"       (2015 SP20)",49.88248262231572,2015
"       (2015 SV20)",55.52145725658616,2015
"       (2015 SW20)",48.29916339237739,2015
"       (2015 SO21)",60.12378475162618,2015
"       (2015 SP21)",32.43704409308296,2015
"       (2015 TN178)",60.05612325463023,2015
"       (2015 TS350)",137.6330940197787,2015
"       (2015 UK84)",49.31100136703012,2015
"       (2015 XR384)",37.10738902930843,2015
"       (2016 AE193)",31.05833698433842,2016
"       (2016 BP81)",43.49714067405472,2016
"       (2016 CO264)",48.26826385341649,2016
"       (2016 EJ203)",67.11911562257772,2016
"       (2016 FT58)",41.98963942277143,2016
"       (2016 FU58)",39.7566454418147,2016
"       (2016 FV58)",41.12025220597931,2016
"       (2016 FW58)",42.0217927062435,2016
"       (2016 FX58)",43.63495092676391,2016
"       (2016 FY58)",41.61416030330547,2016
"       (2016 FZ58)",44.65687921323332,2016
"       (2016 FA59)",39.15727489673376,2016
"       (2016 FB59)",41.63414324214019,2016
"       (2016 FC59)",41.81903107440695,2016
"       (2016 FD59)",39.38067474726591,2016
"       (2016 FE59)",42.01445422542162,2016
"       (2016 FF59)",41.32960247249309,2016
"       (2016 FG59)",41.1795236896165,2016
"       (2016 FH59)",42.26578482502741,2016
"       (2016 FJ59)",38.89400104842854,2016
"       (2016 FK59)",41.8568390301883,2016
"       (2016 FL59)",1237.168813605709,2016
"       (2016 FM59)",39.23044365602254,2016
"       (2016 FN59)",58.8929362641171,2016
"       (2016 FO59)",39.76501431257565,2016
"       (2016 FP59)",46.82598793874407,2016
"       (2016 FQ59)",41.39426345324637,2016
"       (2016 FR59)",36.45530416806241,2016
"       (2016 FS59)",41.7130704065088,2016
"       (2016 FT59)",43.41699619252804,2016
"       (2016 FU59)",42.39428258084785,2016
"       (2016 FV59)",42.05568511413538,2016
"       (2016 FW59)",43.63258632291874,2016
"       (2016 FX59)",42.4620076989278,2016
"       (2016 FY59)",44.02911011103906,2016
"       (2016 FZ59)",43.44510785514534,2016
"       (2016 FA60)",43.01280945124825,2016
"       (2016 FB60)",43.10055350259587,2016
"       (2016 FC60)",43.0929620886818,2016
"       (2016 FD60)",42.89079157020702,2016
"       (2016 FE60)",42.57217055849701,2016
"       (2016 NM56)",73.80135565065927,2016
"       (2016 PN66)",31.55693246387062,2016
"       (2016 QP85)",59.33583364274147,2016
"       (2016 SS46)",44.31062360108503,2016
"       (2016 US109)",36.56627278575989,2016
"       (2017 CW32)",185.6443665842122,2017
"       (2017 CX33)",73.97103968801315,2017
"       (2017 EM4)",33.68446999738388,2017
"       (2017 GD8)",43.43117258092057,2017
